|6.6.6
sammon_2021_deep_crust_hp_2.tab
2
T(K)
573.14999999999998
6.2893081761006293
160
P(bar)
5000.0000000000000
125.78616352201257
160
3
T(K) P(bar) rho,kg/m3
736.672 5125.79 2885.77
742.961 5125.79 2885.27
749.251 5125.79 2884.77
755.540 5125.79 2884.28
761.829 5125.79 2883.78
768.119 5125.79 2883.27
774.408 5125.79 2882.77
780.697 5125.79 2882.26
786.986 5125.79 2881.64
793.276 5125.79 2880.96
799.565 5125.79 2880.27
805.854 5125.79 2879.58
812.144 5125.79 2878.89
818.433 5125.79 2878.20
824.722 5125.79 2877.51
831.012 5125.79 2876.81
837.301 5125.79 2876.11
843.590 5125.79 2875.40
849.880 5125.79 2874.69
856.169 5125.79 2873.98
862.458 5125.79 2873.27
868.747 5125.79 2872.54
875.037 5125.79 2871.82
881.326 5125.79 2871.08
887.615 5125.79 2870.39
893.905 5125.79 2869.82
900.194 5125.79 2869.24
906.483 5125.79 2868.66
912.773 5125.79 2868.07
919.062 5125.79 2867.47
925.351 5125.79 2866.84
931.641 5125.79 2866.19
937.930 5125.79 2865.52
944.219 5125.79 2864.82
950.508 5125.79 2864.09
956.798 5125.79 2863.30
963.087 5125.79 2862.41
969.376 5125.79 2861.12
975.666 5125.79 2860.33
981.955 5125.79 2859.91
988.244 5125.79 2859.49
994.534 5125.79 2859.08
1000.82 5125.79 2858.66
1007.11 5125.79 2858.24
1013.40 5125.79 2857.82
1019.69 5125.79 2857.40
1025.98 5125.79 2856.98
1032.27 5125.79 2856.57
1038.56 5125.79 2856.15
1044.85 5125.79 2855.73
1051.14 5125.79 2855.31
1057.43 5125.79 2854.89
1063.72 5125.79 2854.47
1070.01 5125.79 2854.05
1076.29 5125.79 2853.63
1082.58 5125.79 2853.21
1088.87 5125.79 2852.79
1095.16 5125.79 2852.37
1101.45 5125.79 2851.95
1107.74 5125.79 2851.53
1114.03 5125.79 2851.11
1120.32 5125.79 2850.69
1126.61 5125.79 2850.26
1132.90 5125.79 2849.84
1139.19 5125.79 2849.42
1145.48 5125.79 2849.00
1151.77 5125.79 2848.57
1158.06 5125.79 2848.15
1164.34 5125.79 2847.73
1170.63 5125.79 2847.30
1176.92 5125.79 2846.88
1183.21 5125.79 2846.45
1189.50 5125.79 2846.02
1195.79 5125.79 2845.59
1202.08 5125.79 2845.17
1208.37 5125.79 2844.74
1214.66 5125.79 2844.31
1220.95 5125.79 2843.87
1227.24 5125.79 2843.44
1233.53 5125.79 2843.01
1239.82 5125.79 2842.57
1246.11 5125.79 2842.14
1252.40 5125.79 2841.70
1258.68 5125.79 2841.26
1264.97 5125.79 2840.82
1271.26 5125.79 2840.39
1277.55 5125.79 2839.94
1283.84 5125.79 2839.50
1290.13 5125.79 2839.06
1296.42 5125.79 2838.62
1302.71 5125.79 2838.17
1309.00 5125.79 2837.72
1315.29 5125.79 2837.27
1321.58 5125.79 2836.82
1327.87 5125.79 2836.37
1334.16 5125.79 2835.92
1340.45 5125.79 2835.47
1346.73 5125.79 2835.01
1353.02 5125.79 2834.56
1359.31 5125.79 2834.10
1365.60 5125.79 2833.64
1371.89 5125.79 2832.13
1378.18 5125.79 2829.61
1384.47 5125.79 2827.10
1390.76 5125.79 2824.59
1397.05 5125.79 2822.37
1403.34 5125.79 2820.57
1409.63 5125.79 2819.40
1415.92 5125.79 2818.80
1422.21 5125.79 2817.37
1428.50 5125.79 2815.88
1434.79 5125.79 2814.41
1441.07 5125.79 2812.94
1447.36 5125.79 2811.40
1453.65 5125.79 2809.83
1459.94 5125.79 2808.26
1466.23 5125.79 2806.54
1472.52 5125.79 2802.79
1478.81 5125.79 2799.57
1485.10 5125.79 2797.49
1491.39 5125.79 2795.32
1497.68 5125.79 2793.05
1503.97 5125.79 2790.62
1510.26 5125.79 2787.93
1516.55 5125.79 2785.33
1522.84 5125.79 2782.49
1529.12 5125.79 2779.45
1535.41 5125.79 2776.18
1541.70 5125.79 2772.69
1547.99 5125.79 2768.89
1554.28 5125.79 2764.82
1560.57 5125.79 2760.31
1566.86 5125.79 2755.39
1573.15 5125.79 2749.93
573.150 5251.57 3103.68
579.439 5251.57 3103.01
585.729 5251.57 3102.33
592.018 5251.57 3101.64
598.307 5251.57 3100.96
604.597 5251.57 3100.27
610.886 5251.57 3099.57
617.175 5251.57 3098.88
623.464 5251.57 3098.18
629.754 5251.57 3097.48
636.043 5251.57 3096.77
642.332 5251.57 3096.06
648.622 5251.57 3095.35
654.911 5251.57 2910.22
661.200 5251.57 2906.26
667.490 5251.57 2902.13
673.779 5251.57 2897.82
680.068 5251.57 2893.32
686.358 5251.57 2892.81
692.647 5251.57 2892.29
698.936 5251.57 2891.76
705.225 5251.57 2891.21
711.515 5251.57 2890.64
717.804 5251.57 2888.12
724.093 5251.57 2887.62
730.383 5251.57 2887.11
736.672 5251.57 2886.56
742.961 5251.57 2886.06
749.251 5251.57 2885.56
755.540 5251.57 2885.06
761.829 5251.57 2884.57
768.119 5251.57 2884.06
774.408 5251.57 2883.56
780.697 5251.57 2883.05
786.986 5251.57 2882.55
793.276 5251.57 2882.00
799.565 5251.57 2881.32
805.854 5251.57 2880.63
812.144 5251.57 2879.94
818.433 5251.57 2879.25
824.722 5251.57 2878.55
831.012 5251.57 2877.86
837.301 5251.57 2877.15
843.590 5251.57 2876.45
849.880 5251.57 2875.74
856.169 5251.57 2875.03
862.458 5251.57 2874.32
868.747 5251.57 2873.60
875.037 5251.57 2872.87
881.326 5251.57 2872.14
887.615 5251.57 2871.41
893.905 5251.57 2870.66
900.194 5251.57 2870.05
906.483 5251.57 2869.47
912.773 5251.57 2868.89
919.062 5251.57 2868.29
925.351 5251.57 2867.67
931.641 5251.57 2867.02
937.930 5251.57 2866.36
944.219 5251.57 2865.68
950.508 5251.57 2864.96
956.798 5251.57 2864.21
963.087 5251.57 2863.37
969.376 5251.57 2862.36
975.666 5251.57 2861.04
981.955 5251.57 2860.63
988.244 5251.57 2860.21
994.534 5251.57 2859.79
1000.82 5251.57 2859.37
1007.11 5251.57 2858.96
1013.40 5251.57 2858.54
1019.69 5251.57 2858.12
1025.98 5251.57 2857.70
1032.27 5251.57 2857.28
1038.56 5251.57 2856.87
1044.85 5251.57 2856.45
1051.14 5251.57 2856.03
1057.43 5251.57 2855.61
1063.72 5251.57 2855.19
1070.01 5251.57 2854.77
1076.29 5251.57 2854.35
1082.58 5251.57 2853.93
1088.87 5251.57 2853.51
1095.16 5251.57 2853.09
1101.45 5251.57 2852.66
1107.74 5251.57 2852.25
1114.03 5251.57 2851.83
1120.32 5251.57 2851.41
1126.61 5251.57 2850.99
1132.90 5251.57 2850.56
1139.19 5251.57 2850.15
1145.48 5251.57 2849.72
1151.77 5251.57 2849.30
1158.06 5251.57 2848.88
1164.34 5251.57 2848.45
1170.63 5251.57 2848.02
1176.92 5251.57 2847.60
1183.21 5251.57 2847.18
1189.50 5251.57 2846.75
1195.79 5251.57 2846.32
1202.08 5251.57 2845.89
1208.37 5251.57 2845.46
1214.66 5251.57 2845.03
1220.95 5251.57 2844.60
1227.24 5251.57 2844.17
1233.53 5251.57 2843.73
1239.82 5251.57 2843.30
1246.11 5251.57 2842.87
1252.40 5251.57 2842.43
1258.68 5251.57 2842.00
1264.97 5251.57 2841.55
1271.26 5251.57 2841.11
1277.55 5251.57 2840.68
1283.84 5251.57 2840.23
1290.13 5251.57 2839.79
1296.42 5251.57 2839.35
1302.71 5251.57 2838.90
1309.00 5251.57 2838.45
1315.29 5251.57 2838.01
1321.58 5251.57 2837.56
1327.87 5251.57 2837.11
1334.16 5251.57 2836.66
1340.45 5251.57 2836.20
1346.73 5251.57 2835.75
1353.02 5251.57 2835.29
1359.31 5251.57 2834.84
1365.60 5251.57 2834.38
1371.89 5251.57 2833.47
1378.18 5251.57 2830.84
1384.47 5251.57 2828.28
1390.76 5251.57 2825.64
1397.05 5251.57 2823.25
1403.34 5251.57 2821.23
1409.63 5251.57 2819.79
1415.92 5251.57 2819.09
1422.21 5251.57 2817.91
1428.50 5251.57 2816.48
1434.79 5251.57 2815.07
1441.07 5251.57 2813.56
1447.36 5251.57 2812.08
1453.65 5251.57 2810.52
1459.94 5251.57 2808.93
1466.23 5251.57 2807.20
1472.52 5251.57 2803.13
1478.81 5251.57 2800.46
1485.10 5251.57 2798.41
1491.39 5251.57 2796.27
1497.68 5251.57 2794.03
1503.97 5251.57 2791.67
1510.26 5251.57 2789.17
1516.55 5251.57 2786.56
1522.84 5251.57 2783.74
1529.12 5251.57 2780.78
1535.41 5251.57 2777.56
1541.70 5251.57 2774.13
1547.99 5251.57 2770.43
1554.28 5251.57 2766.38
1560.57 5251.57 2762.03
1566.86 5251.57 2757.23
1573.15 5251.57 2751.92
573.150 5377.36 3104.53
579.439 5377.36 3103.86
585.729 5377.36 3103.19
592.018 5377.36 3102.51
598.307 5377.36 3101.83
604.597 5377.36 3101.15
610.886 5377.36 3100.46
617.175 5377.36 3099.77
623.464 5377.36 3099.08
629.754 5377.36 3098.38
636.043 5377.36 3097.68
642.332 5377.36 3096.98
648.622 5377.36 3096.28
654.911 5377.36 3095.57
661.200 5377.36 2914.49
667.490 5377.36 2910.47
673.779 5377.36 2906.29
680.068 5377.36 2901.92
686.358 5377.36 2897.34
692.647 5377.36 2893.09
698.936 5377.36 2892.56
705.225 5377.36 2892.01
711.515 5377.36 2891.44
717.804 5377.36 2888.92
724.093 5377.36 2888.42
730.383 5377.36 2887.91
736.672 5377.36 2887.35
742.961 5377.36 2886.86
749.251 5377.36 2886.36
755.540 5377.36 2885.86
761.829 5377.36 2885.36
768.119 5377.36 2884.86
774.408 5377.36 2884.36
780.697 5377.36 2883.85
786.986 5377.36 2883.34
793.276 5377.36 2882.83
799.565 5377.36 2882.32
805.854 5377.36 2881.69
812.144 5377.36 2881.00
818.433 5377.36 2880.30
824.722 5377.36 2879.61
831.012 5377.36 2878.91
837.301 5377.36 2878.21
843.590 5377.36 2877.51
849.880 5377.36 2876.80
856.169 5377.36 2876.09
862.458 5377.36 2875.38
868.747 5377.36 2874.66
875.037 5377.36 2873.94
881.326 5377.36 2873.21
887.615 5377.36 2872.47
893.905 5377.36 2871.73
900.194 5377.36 2870.98
906.483 5377.36 2870.29
912.773 5377.36 2869.71
919.062 5377.36 2869.12
925.351 5377.36 2868.50
931.641 5377.36 2867.86
937.930 5377.36 2867.21
944.219 5377.36 2866.53
950.508 5377.36 2865.84
956.798 5377.36 2865.10
963.087 5377.36 2864.31
969.376 5377.36 2863.40
975.666 5377.36 2862.05
981.955 5377.36 2861.35
988.244 5377.36 2860.93
994.534 5377.36 2860.51
1000.82 5377.36 2860.10
1007.11 5377.36 2859.68
1013.40 5377.36 2859.26
1019.69 5377.36 2858.84
1025.98 5377.36 2858.43
1032.27 5377.36 2858.01
1038.56 5377.36 2857.59
1044.85 5377.36 2857.17
1051.14 5377.36 2856.75
1057.43 5377.36 2856.33
1063.72 5377.36 2855.91
1070.01 5377.36 2855.50
1076.29 5377.36 2855.08
1082.58 5377.36 2854.66
1088.87 5377.36 2854.24
1095.16 5377.36 2853.82
1101.45 5377.36 2853.40
1107.74 5377.36 2852.97
1114.03 5377.36 2852.56
1120.32 5377.36 2852.13
1126.61 5377.36 2851.72
1132.90 5377.36 2851.29
1139.19 5377.36 2850.87
1145.48 5377.36 2850.45
1151.77 5377.36 2850.03
