setting,L0,z0,z1,As,hr0,k,Ts,Tlab,Da,composition,T0,T1,P0,rho0,critical_depth,critical_pressure,critical_temperature,plag_out_pressure,plag_out_temperature,plag_out_depth,qs0,qs1,effective_delta_rho,max_delta_rho,max_rho,max_densification_rate_1Myr,max_densification_rate_100kyr,max_densification_rate_50kyr,max_densification_rate_10kyr
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,0.1,hacker_2015_md_xenolith,1044.0464720227953,1293.9693566065441,8181.540000000001,2982.602473271427,85000.0,30000.0,1293.96208621351,nan,nan,nan,0.09194390774252162,0.0801837539800576,nan,nan,3.278923230992605,8.531731583014523,8.533116999342418,8.533261677631353,8.533261677631353
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,0.1,mackwell_1998_maryland_diabase,1044.0464720227953,1293.9693566065441,8181.540000000001,3041.6223134462416,85000.0,30000.0,1293.96208621351,nan,nan,nan,0.09194390774252162,0.0801837539800576,nan,nan,3.3372578754282283,8.21818326766014,8.22273824746698,8.22276410509386,8.22276410509386
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,0.3,sammon_2021_lower_crust,1044.0464720227953,1293.9693566065441,8181.540000000001,2944.0032163615424,85000.0,30000.0,1293.96208621351,nan,nan,nan,0.09194390774252162,0.0801837539800576,nan,nan,3.312842365738343,10.700526573037314,10.704737056343802,10.704750679319831,10.704750679319831
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,0.3,sammon_2021_deep_crust,1044.0464720227953,1293.9693566065441,8181.540000000001,2871.031190098962,85000.0,30000.0,1293.9620862135098,nan,nan,nan,0.09194390774252162,0.0801837539800576,nan,nan,3.1981812528755142,9.103134297528536,9.107071579995463,9.107125858590175,9.107125858590175
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,0.3,hacker_2015_md_xenolith,1044.0464720227953,1293.9693566065441,8181.540000000001,2982.602473271427,85000.0,30000.0,1293.9620862135098,nan,nan,nan,0.09194390774252162,0.0801837539800576,0.0006909921918620597,nan,3.3610059773074403,10.71345711291877,10.723584650883272,10.72362879698584,10.72362879698584
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,0.3,mackwell_1998_maryland_diabase,1044.0464720227953,1293.9693566065441,8181.540000000001,3041.6223134462416,69289.28928928931,18896.436396396402,1221.3039159180719,nan,nan,nan,0.09194390774252162,0.0801837539800576,0.03429654338579478,0.05201703017645176,3.4133247849728967,10.529130786592313,10.533123907431644,10.533138893450163,10.533138893450163
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,1.0,sammon_2021_lower_crust,1044.0464720227953,1293.9693566065441,8181.540000000001,2944.0032163615424,85000.0,30000.0,1293.96208621351,nan,nan,nan,0.09194390774252162,0.0801837539800576,nan,nan,3.3530396565214433,11.173454460740917,11.18808831730857,11.18816432264254,11.18816432264254
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,1.0,sammon_2021_deep_crust,1044.0464720227953,1293.9693566065441,8181.540000000001,2871.031190098962,85000.0,30000.0,1293.96208621351,nan,nan,nan,0.09194390774252162,0.0801837539800576,nan,nan,3.2362850856033334,9.225160717212953,9.231026893455955,9.23105419578303,9.23105419578303
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,1.0,hacker_2015_md_xenolith,1044.0464720227953,1293.9693566065441,8181.540000000001,2982.602473271427,70590.59059059052,19251.324684684667,1229.5751486412953,nan,nan,nan,0.09194390774252162,0.0801837539800576,0.02430589138276954,0.0376340604363703,3.3989418152328135,12.023173882401938,12.028128718333019,12.028227423581834,12.028227423581834
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,1.0,mackwell_1998_maryland_diabase,1044.0464720227953,1293.9693566065441,8181.540000000001,3041.6223134462416,60480.48048048048,16494.11567567568,1169.3608763234997,20588.980540540564,1262.1345817677732,75495.49549549558,0.09194390774252162,0.0801837539800576,0.05720592165531195,0.0828521386383061,3.444159893434751,12.741902307449243,12.74814273274444,12.748259767168618,12.748259767168618
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,3.0,sammon_2021_lower_crust,1044.0464720227953,1293.9693566065441,8181.540000000001,2944.0032163615424,73993.99399399402,20179.494054054063,1251.9351976948851,20821.022882882888,1268.00518210992,76346.34634634636,0.09194390774252162,0.0801837539800576,0.011637121051098409,0.013510700186494695,3.3748184549829396,15.757765222167738,15.798799932519351,15.799183208553965,15.799183208553965
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,3.0,sammon_2021_deep_crust,1044.0464720227953,1293.9693566065441,8181.540000000001,2871.031190098962,85000.0,30000.0,1293.9620862135102,nan,nan,nan,0.09194390774252162,0.0801837539800576,nan,nan,3.269192185630667,13.095388293735738,13.111733783975552,13.112212920555926,13.112212920555926
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,3.0,hacker_2015_md_xenolith,1044.0464720227953,1293.9693566065441,8181.540000000001,2982.602473271427,67837.83783783778,18500.59945945945,1212.259867212137,20943.86882882879,1271.1397829485263,76796.79679679665,0.09194390774252162,0.0801837539800576,0.03913510455851229,0.05786147482290449,3.419169229619346,17.121360923754846,17.149267506161248,17.149300118836898,17.149300118836898
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,3.0,mackwell_1998_maryland_diabase,1044.0464720227953,1293.9693566065441,8181.540000000001,3041.6223134462416,56576.57657657654,15429.450810810798,1148.5958428704512,18978.333693693705,1223.199002468517,69589.58958958962,0.09194390774252162,0.0801837539800576,0.06468916544540851,0.0893532637763772,3.4506610185715347,17.978630651137916,18.05197198580695,18.052075998247656,18.052075998247656
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,10.0,sammon_2021_lower_crust,1044.0464720227953,1293.9693566065441,8181.540000000001,2944.0032163615424,70040.04004004007,19101.17963963965,1226.0569991896164,19483.367027027038,1235.0664712379867,71441.44144144148,0.09194390774252162,0.0801837539800576,0.020262819565084477,0.018854454373917306,3.3801622091703623,23.32217787251479,23.534299337964917,23.536025933360484,23.536025933360484
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,10.0,sammon_2021_deep_crust,1044.0464720227953,1293.9693566065441,8181.540000000001,2871.031190098962,85000.0,30000.0,1293.9620862135084,20916.569729729716,1270.4416114187115,76696.69669669666,0.09194390774252162,0.0801837539800576,nan,nan,3.292132554928681,19.483551302440013,19.562637364932733,19.563918838114965,19.563918838114965
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,10.0,hacker_2015_md_xenolith,1044.0464720227953,1293.9693566065441,8181.540000000001,2982.602473271427,66386.38638638651,18104.76252252256,1203.407278640405,19742.708468468525,1241.2816907239885,72392.39239239259,0.09194390774252162,0.0801837539800576,0.0506877718121952,0.06361078373903206,3.4249185385354757,25.633708449282267,25.759493715091427,25.760875813635256,25.760875813635256
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,10.0,mackwell_1998_maryland_diabase,1044.0464720227953,1293.9693566065441,8181.540000000001,3041.6223134462416,55825.82582582592,15224.707567567595,1144.7614223006815,18132.061621621644,1204.0116552320067,66486.48648648657,0.09194390774252162,0.0801837539800576,0.07047922200579484,0.08935339271668719,3.450661147513134,26.880424501284388,26.980395305260423,26.980976964392482,26.980976964392482
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,30.0,sammon_2021_lower_crust,1044.0464720227953,1293.9693566065441,8181.540000000001,2944.0032163615424,67737.73773773758,18473.300360360317,1211.643197104189,18773.59045045041,1218.4766529878368,68838.8388388387,0.09194390774252162,0.0801837539800576,0.023024805775997213,0.01947112650561289,3.380778881302055,32.425358651610324,32.75418632964298,32.760698627242846,32.760698627242846
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,30.0,sammon_2021_deep_crust,1044.0464720227953,1293.9693566065441,8181.540000000001,2871.031190098962,85000.0,30000.0,1293.96208621351,20206.793153153132,1252.6087820333555,74094.094094094,0.09194390774252162,0.0801837539800576,nan,nan,3.295366282174265,26.608896403216782,27.206701475616214,27.21034655680752,27.21034655680752
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,30.0,hacker_2015_md_xenolith,1044.0464720227953,1293.9693566065441,8181.540000000001,2982.602473271427,65635.63563563574,17900.01927927931,1198.9034805614326,19101.179639639664,1226.0569991896164,70040.04004004013,0.09194390774252162,0.0801837539800576,0.05696388209958495,0.06397264857477047,3.4252804033712154,33.982050172903286,35.19513980786428,35.27675819845117,35.27675819845117
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,30.0,mackwell_1998_maryland_diabase,1044.0464720227953,1293.9693566065441,8181.540000000001,3041.6223134462416,55625.625625625755,15170.109369369407,1143.747481300165,17749.874234234256,1195.6332503573217,65085.085085085164,0.09194390774252162,0.0801837539800576,0.07301032131066783,0.08898605758796707,3.450293812384412,32.953297238287334,34.61549910543059,34.745349313146114,34.745349313146114
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,100.0,sammon_2021_lower_crust,1044.0464720227953,1293.9693566065441,8181.540000000001,2944.0032163615424,66436.43643643642,18118.412072072068,1203.7093531073508,18405.052612612613,1210.1055058442469,67487.48748748748,0.09194390774252162,0.0801837539800576,0.02391050114400463,0.019585818582198655,3.3808935693140976,42.18095886218307,42.96555811916765,42.96928913413925,42.96928913413925
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,100.0,sammon_2021_deep_crust,1044.0464720227953,1293.9693566065441,8181.540000000001,2871.031190098962,85000.0,30000.0,1293.9620862135102,19892.853513513597,1244.9175392118952,72942.94294294325,0.09194390774252162,0.0801837539800576,nan,nan,3.2955016341972887,33.864161485990415,35.05130420827773,35.12584308428927,35.12584308428927
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,100.0,hacker_2015_md_xenolith,1044.0464720227953,1293.9693566065441,8181.540000000001,2982.602473271427,65035.03503503489,17736.224684684646,1195.3373226472922,18732.641801801772,1217.538329849874,68688.68868868858,0.09194390774252162,0.0801837539800576,0.05993332111790102,0.0640806066638322,3.425388361460276,35.15996479366252,37.91614224773943,38.14161831621088,38.14161831621088
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,100.0,mackwell_1998_maryland_diabase,1044.0464720227953,1293.9693566065441,8181.540000000001,3041.6223134462416,55525.5255255256,15142.81027027029,1143.2419071304448,17558.780540540574,1191.5109792848668,64384.3843843845,0.09194390774252162,0.0801837539800576,0.07409020911236483,0.0887079461004987,3.4500157008969445,30.897758110443167,33.955588385816526,34.21127529134398,34.21127529134398
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,300.0,sammon_2021_lower_crust,1044.0464720227953,1293.9693566065441,8181.540000000001,2944.0032163615424,66086.0860860862,18022.865225225258,1201.5996126506434,18282.206666666698,1207.3520040120873,67037.03703703715,0.09194390774252162,0.0801837539800576,0.0243492291860655,0.01960678366598012,3.380914538462425,45.38630202726812,47.03875524286565,47.16577912961929,47.16577912961929
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,300.0,sammon_2021_deep_crust,1044.0464720227953,1293.9693566065441,8181.540000000001,2871.031190098962,85000.0,30000.0,1293.9620862135098,19783.65711711711,1242.2705538736964,72542.5425425425,0.09194390774252162,0.0801837539800576,nan,nan,3.2955343890138415,35.65321653677671,37.19627236781379,37.319577783555296,37.319577783555296
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,300.0,hacker_2015_md_xenolith,1044.0464720227953,1293.9693566065441,8181.540000000001,2982.602473271427,64734.73473473475,17654.32738738739,1193.5665372065687,18609.795855855864,1214.7356539410184,68238.23823823826,0.09194390774252162,0.0801837539800576,0.06081241119957426,0.0641053270771601,3.425413081873607,35.18940336428762,38.686688306256514,38.9632269445929,38.9632269445929
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,300.0,mackwell_1998_maryland_diabase,1044.0464720227953,1293.9693566065441,8181.540000000001,3041.6223134462416,55475.47547547542,15129.160720720707,1142.9894620443038,17490.53279279277,1190.049553357812,64134.13413413404,0.09194390774252162,0.0801837539800576,0.0744154791928519,0.08856668796525202,3.4498744427616965,27.714897478609323,32.15064716018459,32.4991822877966,32.4991822877966
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,1000.0,sammon_2021_lower_crust,1044.0464720227953,1293.9693566065441,8181.540000000001,2944.0032163615424,65985.98598598593,17995.566126126112,1200.9988785824032,18241.258018018,1206.4382679068176,66886.88688688682,0.09194390774252162,0.0801837539800576,0.024635222704297268,0.019615374889552672,3.3809231296859985,47.22344685018299,48.62453768931074,48.732941541819,48.732941541819
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,1000.0,sammon_2021_deep_crust,1044.0464720227953,1293.9693566065441,8181.540000000001,2871.031190098962,85000.0,30000.0,1293.96208621351,19742.708468468463,1241.2816907240885,72392.39239239237,0.09194390774252162,0.0801837539800576,nan,nan,3.295536713602033,36.9363603652278,38.31770282551255,38.42653712375153,38.42653712375153
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,1000.0,hacker_2015_md_xenolith,1044.0464720227953,1293.9693566065441,8181.540000000001,2982.602473271427,64584.584584584714,17613.378738738775,1192.6842178652928,18555.197657657693,1213.495939320553,68038.03803803815,0.09194390774252162,0.0801837539800576,0.06103459382162753,0.0641063166322593,3.425414071428706,36.330512567170544,40.45861515119296,40.75713374831997,40.75713374831997
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,1000.0,mackwell_1998_maryland_diabase,1044.0464720227953,1293.9693566065441,8181.540000000001,3041.6223134462416,55475.47547547545,15129.160720720716,1142.9894620443038,17463.233693693655,1189.4665765909608,64034.03403403389,0.09194390774252162,0.0801837539800576,0.07460455541326552,0.08848163114472163,3.449789385689497,23.118892744257412,31.17039243205772,31.686356344113655,31.686356344113655
hot-2,60000.0,30000.0,80000.0,1.95e-06,12500.0,3.0,283.15,1603.15,0.01,sammon_2021_lower_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2949.1145384274414,85000.0,30000.0,1241.7069783742563,nan,nan,nan,0.08533866668423332,0.07631977782462214,nan,nan,3.066356278511146,2.8645605110335177,2.9220809406253494,2.925176187776523,2.925176187776523
hot-2,60000.0,30000.0,80000.0,1.95e-06,12500.0,3.0,283.15,1603.15,0.01,sammon_2021_deep_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2879.6592768684154,85000.0,30000.0,1241.7069783742563,nan,nan,nan,0.08533866668423332,0.07631977782462214,nan,nan,2.9911391685625768,2.553004209580326,2.6031941813522854,2.6058922371320064,2.6058922371320064
hot-2,60000.0,30000.0,80000.0,1.95e-06,12500.0,3.0,283.15,1603.15,0.01,hacker_2015_md_xenolith,985.1356247113771,1241.7144423920147,8181.540000000001,2986.8073028043036,85000.0,30000.0,1241.7069783742563,nan,nan,nan,0.08533866668423332,0.07631977782462214,nan,nan,3.1069194642192293,2.97256702707251,3.0311056652170416,3.0342477573678823,3.0342477573678823
hot-2,60000.0,30000.0,80000.0,1.95e-06,12500.0,3.0,283.15,1603.15,0.01,mackwell_1998_maryland_diabase,985.1356247113771,1241.7144423920147,8181.540000000001,3045.8790819058163,85000.0,30000.0,1241.7069783742563,nan,nan,nan,0.08533866668423332,0.07631977782462214,nan,nan,3.165250901084556,2.8796683498389974,2.9301138391690458,2.932810449648696,2.932810449648696
hot-2,60000.0,30000.0,80000.0,1.95e-06,12500.0,3.0,283.15,1603.15,0.03,sammon_2021_lower_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2949.1145384274414,85000.0,30000.0,1241.7069783742563,nan,nan,nan,0.08533866668423332,0.07631977782462214,nan,nan,3.1339846912305274,5.506073014027047,5.549234616199337,5.551152942485474,5.551152942485474
hot-2,60000.0,30000.0,80000.0,1.95e-06,12500.0,3.0,283.15,1603.15,0.03,sammon_2021_deep_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2879.6592768684154,85000.0,30000.0,1241.7069783742563,nan,nan,nan,0.08533866668423332,0.07631977782462214,nan,nan,3.0478714975799783,4.908688344484904,4.959917267711084,4.962365699931624,4.962365699931624
hot-2,60000.0,30000.0,80000.0,1.95e-06,12500.0,3.0,283.15,1603.15,0.03,hacker_2015_md_xenolith,985.1356247113771,1241.7144423920147,8181.540000000001,2986.8073028043036,85000.0,30000.0,1241.7069783742563,nan,nan,nan,0.08533866668423332,0.07631977782462214,nan,nan,3.179155305211443,5.682442998632321,5.718378387085691,5.719907963897294,5.719907963897294
hot-2,60000.0,30000.0,80000.0,1.95e-06,12500.0,3.0,283.15,1603.15,0.03,mackwell_1998_maryland_diabase,985.1356247113771,1241.7144423920147,8181.540000000001,3045.8790819058163,85000.0,30000.0,1241.706978374256,nan,nan,nan,0.08533866668423332,0.07631977782462214,nan,nan,3.2376565763382326,5.409544276632709,5.424747589330549,5.425114352556662,5.425114352556662
hot-2,60000.0,30000.0,80000.0,1.95e-06,12500.0,3.0,283.15,1603.15,0.1,sammon_2021_lower_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2949.1145384274414,85000.0,30000.0,1241.7069783742566,nan,nan,nan,0.08533866668423332,0.07631977782462214,nan,nan,3.25431138300634,8.799569970957382,8.802552730390618,8.802556987898239,8.802556987898239
hot-2,60000.0,30000.0,80000.0,1.95e-06,12500.0,3.0,283.15,1603.15,0.1,sammon_2021_deep_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2879.6592768684154,85000.0,30000.0,1241.7069783742566,nan,nan,nan,0.08533866668423332,0.07631977782462214,nan,nan,3.152094521327298,7.856346477907763,7.859063480166746,7.859068233780063,7.859068233780063
hot-2,60000.0,30000.0,80000.0,1.95e-06,12500.0,3.0,283.15,1603.15,0.1,hacker_2015_md_xenolith,985.1356247113771,1241.7144423920147,8181.540000000001,2986.8073028043036,85000.0,30000.0,1241.7069783742563,nan,nan,nan,0.08533866668423332,0.07631977782462214,nan,nan,3.304692159258186,8.978813708665122,8.983791193536442,8.983814489182869,8.983814489182869
hot-2,60000.0,30000.0,80000.0,1.95e-06,12500.0,3.0,283.15,1603.15,0.1,mackwell_1998_maryland_diabase,985.1356247113771,1241.7144423920147,8181.540000000001,3045.8790819058163,85000.0,30000.0,1241.706978374256,nan,nan,nan,0.08533866668423332,0.07631977782462214,nan,nan,3.3595864690308233,8.570782493574423,8.57214488877758,8.57217796648531,8.57217796648531
hot-2,60000.0,30000.0,80000.0,1.95e-06,12500.0,3.0,283.15,1603.15,0.3,sammon_2021_lower_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2949.1145384274414,85000.0,30000.0,1241.7069783742563,nan,nan,nan,0.08533866668423332,0.07631977782462214,nan,nan,3.3367732451686862,11.560946256274416,11.568708226859007,11.56874970605798,11.56874970605798
hot-2,60000.0,30000.0,80000.0,1.95e-06,12500.0,3.0,283.15,1603.15,0.3,sammon_2021_deep_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2879.6592768684154,85000.0,30000.0,1241.7069783742563,nan,nan,nan,0.08533866668423332,0.07631977782462214,nan,nan,3.2260162061561988,10.045565864356236,10.051454726956353,10.051467417352914,10.051467417352914
hot-2,60000.0,30000.0,80000.0,1.95e-06,12500.0,3.0,283.15,1603.15,0.3,hacker_2015_md_xenolith,985.1356247113771,1241.7144423920147,8181.540000000001,2986.8073028043036,76496.49649649642,20861.97153153151,1216.1293816691707,nan,nan,nan,0.08533866668423332,0.07631977782462214,0.007614563882418937,0.014627688164258856,3.3835144608787497,11.590848380940148,11.597576044125372,11.597601094973433,11.597601094973433
hot-2,60000.0,30000.0,80000.0,1.95e-06,12500.0,3.0,283.15,1603.15,0.3,mackwell_1998_maryland_diabase,985.1356247113771,1241.7144423920147,8181.540000000001,3045.8790819058163,66636.63663663661,18173.010270270264,1150.2934536340445,nan,nan,nan,0.08533866668423332,0.07631977782462214,0.037403727901874836,0.06156685098851966,3.4304536237030105,11.300779702212804,11.308244117541644,11.308333893415336,11.308333893415336
hot-2,60000.0,30000.0,80000.0,1.95e-06,12500.0,3.0,283.15,1603.15,1.0,sammon_2021_lower_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2949.1145384274414,77497.4974974975,21134.962522522528,1223.320406102925,nan,nan,nan,0.08533866668423332,0.07631977782462214,0.003842987507957081,0.007256703233285755,3.3761434759477775,12.208214075779749,12.216406464631785,12.216462454173135,12.216462454173135
hot-2,60000.0,30000.0,80000.0,1.95e-06,12500.0,3.0,283.15,1603.15,1.0,sammon_2021_deep_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2879.6592768684154,85000.0,30000.0,1241.7069783742563,nan,nan,nan,0.08533866668423332,0.07631977782462214,nan,nan,3.2692030414955364,9.951005823127252,9.955438631820556,9.955631224999419,9.955631224999419
hot-2,60000.0,30000.0,80000.0,1.95e-06,12500.0,3.0,283.15,1603.15,1.0,hacker_2015_md_xenolith,985.1356247113771,1241.7144423920147,8181.540000000001,2986.8073028043036,66436.43643643646,18118.41207207208,1149.050639234314,nan,nan,nan,0.08533866668423332,0.07631977782462214,0.029915457391714025,0.052330189479243394,3.4212169621937343,11.883653894958206,11.890813378337796,11.89082129900678,11.89082129900678
hot-2,60000.0,30000.0,80000.0,1.95e-06,12500.0,3.0,283.15,1603.15,1.0,mackwell_1998_maryland_diabase,985.1356247113771,1241.7144423920147,8181.540000000001,3045.8790819058163,58028.028028028006,15825.28774774774,1100.229230805076,20029.349009009005,1194.7741640818479,73443.44344344342,0.08533866668423332,0.07631977782462214,0.06235176443553229,0.08931827303998574,3.4582050457544766,12.620280052731268,12.628752741149322,12.628790744656127,12.628790744656127
hot-2,60000.0,30000.0,80000.0,1.95e-06,12500.0,3.0,283.15,1603.15,3.0,sammon_2021_lower_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2949.1145384274414,68688.68868868878,18732.641801801827,1163.2479085569655,19688.110270270296,1186.2732754554984,72192.19219219228,0.08533866668423332,0.07631977782462214,0.014981170945482302,0.022787659784809566,3.3916744324993005,15.448798116363013,15.476963188540523,15.477397665650274,15.477397665650274
hot-2,60000.0,30000.0,80000.0,1.95e-06,12500.0,3.0,283.15,1603.15,3.0,sammon_2021_deep_crust,985.1356247113771,1241.7144423920147,8181.540000000001,2879.6592768684154,85000.0,30000.0,1241.7069783742563,21107.6634234234,1222.597096687525,77397.3973973973,0.08533866668423332,0.07631977782462214,nan,nan,3.30012504308311,12.820319519543665,12.836260777718971,12.836656604541227,12.836656604541227
hot-2,60000.0,30000.0,80000.0,1.95e-06,12500.0,3.0,283.15,1603.15,3.0,hacker_2015_md_xenolith,985.1356247113771,1241.7144423920147,8181.540000000001,2986.8073028043036,63033.033033032996,17190.242702702693,1128.4949426592707,19797.306666666675,1188.977666809821,72592.59259259263,0.08533866668423332,0.07631977782462214,0.046853051865946474,0.06756381789288346,3.4364505906073752,16.809024793616924,16.841939339276234,16.842185087074448,16.842185087074448
