setting,L0,z0,z1,As,hr0,k,Ts,Tlab,Da,composition,T0,T1,P0,rho0,critical_depth,critical_pressure,critical_temperature,plag_out_pressure,plag_out_temperature,plag_out_depth,qs0,qs1,effective_delta_rho,max_rho,max_densification_rate_1Myr,max_densification_rate_100kyr,max_densification_rate_50kyr,max_densification_rate_10kyr
transitional-2,78000.0,30000.0,80000.0,1.8e-06,11000.0,3.0,283.15,1603.15,1000.0,sammon_2021_lower_crust_norm,830.7946291676318,1074.9477048501685,8181.540000000001,3183.653873307687,49869.86986986983,13600.411171171161,901.2396359150794,13777.855315315284,904.1391878826216,50520.520520520404,0.06777924806421197,0.06439850765841142,0.02023282312479399,3.4072103832287306,17.602922540938284,19.77679934031373,19.802516065542576,19.802516065542576
transitional-2,78000.0,30000.0,80000.0,1.8e-06,11000.0,3.0,283.15,1603.15,1000.0,sammon_2021_deep_crust_norm,830.7946291676318,1074.9477048501685,8181.540000000001,3062.1132736412774,85000.0,30000.0,1074.9406027666785,14446.683243243251,915.4060960622413,52972.972972973,0.06777924806421197,0.06439850765841142,nan,3.321195318217433,22.550628602562913,23.079793662131422,23.092341188893162,23.092341188893162
transitional-2,78000.0,30000.0,80000.0,1.8e-06,11000.0,3.0,283.15,1603.15,1000.0,hacker_2015_md_xenolith_norm,830.7946291676318,1074.9477048501685,8181.540000000001,3204.096974154121,46716.71671671721,12740.489549549684,887.7203927576891,13832.45351351364,905.0389200808736,50720.72072072118,0.06777924806421197,0.06439850765841142,0.06100707444738974,3.452664016652611,24.205535523835188,25.214919397594826,25.22719730835991,25.22719730835991
transitional-2,78000.0,30000.0,80000.0,1.8e-06,11000.0,3.0,283.15,1603.15,1000.0,mackwell_1998_maryland_diabase_norm,830.7946291676318,1074.9477048501685,8181.540000000001,3274.170281832624,39209.209209209206,10693.057117117116,859.0845870107563,13109.027387387314,893.4062685769541,48068.06806806779,0.06777924806421197,0.06439850765841142,0.07510216316834654,3.4737375608913106,21.59329233447165,23.477960285812465,23.4883944653694,23.4883944653694
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,0.01,sammon_2021_lower_crust_norm,786.959610982067,1018.7372990097317,8181.540000000001,3245.3472228898413,85000.0,30000.0,1018.7305564703629,nan,nan,nan,0.06269407463087157,0.06041949313330457,nan,3.3015394416648944,1.2898505124946114,1.2900808624974398,1.2900823703082198,1.2900823703082198
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,0.01,sammon_2021_deep_crust_norm,786.959610982067,1018.7372990097317,8181.540000000001,3132.6017833362866,85000.0,30000.0,1018.7305564703629,nan,nan,nan,0.06269407463087157,0.06041949313330457,nan,3.1984657471431723,1.5148574724094022,1.5150658908498542,1.515066016216441,1.515066016216441
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,0.01,hacker_2015_md_xenolith_norm,786.959610982067,1018.7372990097317,8181.540000000001,3278.511089420807,85000.0,30000.0,1018.7305564703627,nan,nan,nan,0.06269407463087157,0.06041949313330457,nan,3.338912410250831,1.4483720298756553,1.4484539181273464,1.4484542073936186,1.4484542073936186
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,0.01,mackwell_1998_maryland_diabase_norm,786.959610982067,1018.7372990097317,8181.540000000001,3331.2465932491073,85000.0,30000.0,1018.7305564703627,nan,nan,nan,0.06269407463087157,0.06041949313330457,nan,3.384872496070335,1.2578641798517112,1.2579208394774457,1.2579218994056907,1.2579218994056907
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,0.03,sammon_2021_lower_crust_norm,786.959610982067,1018.7372990097317,8181.540000000001,3245.3472228898413,85000.0,30000.0,1018.7305564703627,nan,nan,nan,0.06269407463087157,0.06041949313330457,nan,3.3226491008181633,1.8898580095077264,1.8904948450234595,1.8904957530726012,1.8904957530726012
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,0.03,sammon_2021_deep_crust_norm,786.959610982067,1018.7372990097317,8181.540000000001,3132.6017833362866,85000.0,30000.0,1018.7305564703627,nan,nan,nan,0.06269407463087157,0.06041949313330457,nan,3.2224797242657566,2.189270516008833,2.1906060089428063,2.1906909732941786,2.1906909732941786
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,0.03,hacker_2015_md_xenolith_norm,786.959610982067,1018.7372990097317,8181.540000000001,3278.511089420807,85000.0,30000.0,1018.7305564703629,nan,nan,nan,0.06269407463087157,0.06041949313330457,nan,3.3653771348615784,2.18438494504342,2.184599217827095,2.1846040706351237,2.1846040706351237
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,0.03,mackwell_1998_maryland_diabase_norm,786.959610982067,1018.7372990097317,8181.540000000001,3331.2465932491073,68088.08808808812,18568.847207207215,944.3936180098615,nan,nan,nan,0.06269407463087157,0.06041949313330457,0.008022016592651353,3.407737577336328,1.9353444619623752,1.935979662545884,1.9360232300605646,1.9360232300605646
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,0.1,sammon_2021_lower_crust_norm,786.959610982067,1018.7372990097317,8181.540000000001,3245.3472228898413,85000.0,30000.0,1018.7305564705309,nan,nan,nan,0.06269407463087157,0.06041949313330457,nan,3.356485667297103,2.670059400059214,2.6705077154850962,2.670525436776293,2.670525436776293
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,0.1,sammon_2021_deep_crust_norm,786.959610982067,1018.7372990097317,8181.540000000001,3132.6017833362866,85000.0,30000.0,1018.7305564703743,nan,nan,nan,0.06269407463087157,0.06041949313330457,nan,3.2572293387803293,3.0035081662928778,3.004075249809949,3.0040766047287666,3.0040766047287666
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,0.1,hacker_2015_md_xenolith_norm,786.959610982067,1018.7372990097317,8181.540000000001,3278.511089420807,76396.39639639622,20834.672432432384,994.9803637749926,nan,nan,nan,0.06269407463087157,0.06041949313330457,0.0036819417505627684,3.399828002682772,3.161914353032599,3.164264277252925,3.164266595117164,3.164266595117164
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,0.1,mackwell_1998_maryland_diabase_norm,786.959610982067,1018.7372990097317,8181.540000000001,3331.2465932491073,53923.923923923976,14706.0246846847,871.5661252789776,nan,nan,nan,0.06269407463087157,0.06041949313330457,0.022950411789702536,3.4366513090598,2.8786059000019817,2.8798455096399485,2.879846524970186,2.879846524970186
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,0.3,sammon_2021_lower_crust_norm,786.959610982067,1018.7372990097317,8181.540000000001,3245.3472228898413,79649.64964964973,21721.893153153174,1016.3734781011417,nan,nan,nan,0.06269407463087157,0.06041949313330457,0.0004081836135700345,3.393282949616895,3.4338764663393206,3.4347555967622077,3.434769562470966,3.434769562470966
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,0.3,sammon_2021_deep_crust_norm,786.959610982067,1018.7372990097317,8181.540000000001,3132.6017833362866,85000.0,30000.0,1018.7305564703629,nan,nan,nan,0.06269407463087157,0.06041949313330457,nan,3.2987170356292275,3.6825563074921113,3.6839498922944918,3.6841325279655224,3.6841325279655224
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,0.3,hacker_2015_md_xenolith_norm,786.959610982067,1018.7372990097317,8181.540000000001,3278.511089420807,62032.032032032024,16917.25171171171,911.1860857149718,nan,nan,nan,0.06269407463087157,0.06041949313330457,0.023804721710416265,3.437415535822834,4.103935185085505,4.105655534577051,4.105723960987608,4.105723960987608
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,0.3,mackwell_1998_maryland_diabase_norm,786.959610982067,1018.7372990097317,8181.540000000001,3331.2465932491073,43463.46346346346,11853.268828828828,828.6368544499967,20943.868828828843,997.5652249441188,76796.79679679684,0.06269407463087157,0.06041949313330457,0.03783637495501649,3.465579195659739,3.876421201392341,3.8821283987562683,3.8822022739613296,3.8822022739613296
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,1.0,sammon_2021_lower_crust_norm,786.959610982067,1018.7372990097317,8181.540000000001,3245.3472228898413,64084.084084084134,17476.883243243257,922.0919731362621,17968.26702702704,931.9604991303274,65885.88588588593,0.06269407463087157,0.06041949313330457,0.01342923646693918,3.413530714509797,4.830766222026689,4.834245539271294,4.834591426215824,4.834591426215824
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,1.0,sammon_2021_deep_crust_norm,786.959610982067,1018.7372990097317,8181.540000000001,3132.6017833362866,85000.0,30000.0,1018.730556470597,19046.581441441464,954.5754848194514,69839.83983983993,0.06269407463087157,0.06041949313330457,nan,3.3270295937220586,5.497131432128159,5.499544792321155,5.499806504152949,5.499806504152949
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,1.0,hacker_2015_md_xenolith_norm,786.959610982067,1018.7372990097317,8181.540000000001,3278.511089420807,53373.373373373346,14555.879639639634,869.0767703296474,18050.164324324338,933.6318557082967,66186.18618618623,0.06269407463087157,0.06041949313330457,0.04421353814412607,3.458493249995199,4.985628675322248,4.9886139498867506,4.988676968384527,4.988676968384527
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,1.0,mackwell_1998_maryland_diabase_norm,786.959610982067,1018.7372990097317,8181.540000000001,3331.2465932491073,39659.65965965967,10815.90306306307,815.3127348046553,16780.756216216218,908.5799525119515,61531.53153153154,0.06269407463087157,0.06041949313330457,0.05602767080662689,3.4785959966866913,4.897560928752766,4.904967230290337,4.905067099972868,4.905067099972868
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,3.0,sammon_2021_lower_crust_norm,786.959610982067,1018.7372990097317,8181.540000000001,3245.3472228898413,56376.3763763764,15374.852612612622,882.9654297370934,15620.544504504513,887.2802400716514,57277.27727727732,0.06269407463087157,0.06041949313330457,0.01829652413197537,3.414733601479239,6.662979823843126,6.670130464148004,6.670807004502478,6.670807004502478
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,3.0,sammon_2021_deep_crust_norm,786.959610982067,1018.7372990097317,8181.540000000001,3132.6017833362866,85000.0,30000.0,1018.730556442822,16480.466126126124,902.9207722954555,60430.43043043042,0.06269407463087157,0.06041949313330457,nan,3.329438525404872,7.8051592446391425,7.810576865581568,7.810931616202,7.810931616202
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,3.0,hacker_2015_md_xenolith_norm,786.959610982067,1018.7372990097317,8181.540000000001,3278.511089420807,49119.11911911918,13395.667927927945,850.7022522452927,15702.441801801806,888.7337115690974,57577.577577577584,0.06269407463087157,0.06041949313330457,0.05383393496326956,3.4598247435006875,6.910097020308742,6.919031303762274,6.919098352994135,6.919098352994135
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,3.0,mackwell_1998_maryland_diabase_norm,786.959610982067,1018.7372990097317,8181.540000000001,3331.2465932491073,37907.907907907895,10338.168828828826,809.586746295708,14678.725585585586,871.1116151226868,53823.82382382382,0.06269407463087157,0.06041949313330457,0.06548391950561687,3.4794609363305065,5.595367947344367,5.611905355700159,5.612057602148891,5.612057602148891
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,10.0,sammon_2021_lower_crust_norm,786.959610982067,1018.7372990097317,8181.540000000001,3245.3472228898413,51621.62162162161,14078.145405405403,861.3260543657614,14200.991351351351,863.2943935157396,52072.07207207207,0.06269407463087157,0.06041949313330457,0.019957770164242983,3.4148607060755203,9.080627818880215,9.11319676019962,9.113830008817024,9.113830008817024
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,10.0,sammon_2021_deep_crust_norm,786.959610982067,1018.7372990097317,8181.540000000001,3132.6017833362866,85000.0,30000.0,1018.7305564703626,14910.767927927916,875.0018703708897,54674.674674674636,0.06269407463087157,0.06041949313330457,nan,3.329467577797298,10.937005745361178,10.956726469886906,10.956739214771387,10.956739214771387
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,10.0,hacker_2015_md_xenolith_norm,786.959610982067,1018.7372990097317,8181.540000000001,3278.511089420807,45515.515515515566,12412.900360360374,836.3312557982179,14255.589549549568,864.1747002718577,52272.272272272334,0.06269407463087157,0.06041949313330457,0.057079583998164145,3.4601483923257605,9.498534332314325,9.516909822425024,9.517060654520414,9.517060654520414
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,10.0,mackwell_1998_maryland_diabase_norm,786.959610982067,1018.7372990097317,8181.540000000001,3331.2465932491073,37007.00700700693,10092.476936936915,806.7426607554027,13409.317477477438,850.9095558800868,49169.16916916902,0.06269407463087157,0.06041949313330457,0.0709467233343989,3.4801892061691233,7.361718302397826,7.369300772620214,7.369426012291361,7.369426012291361
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,30.0,sammon_2021_lower_crust_norm,786.959610982067,1018.7372990097317,8181.540000000001,3245.3472228898413,49319.31931931922,13450.266126126098,851.5327329166552,13518.513873873848,852.5755835760353,49569.569569569474,0.06269407463087157,0.06041949313330457,0.020580170410940263,3.414912264577178,11.566863533556788,11.597976632900476,11.599888763788616,11.599888763788616
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,30.0,sammon_2021_deep_crust_norm,786.959610982067,1018.7372990097317,8181.540000000001,3132.6017833362866,85000.0,30000.0,1018.730556471014,14146.393153153178,862.4174648250736,51871.87187187197,0.06269407463087157,0.06041949313330457,nan,3.329479812958291,14.462184674983604,14.522367770357384,14.522750000624569,14.522750000624569
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,30.0,hacker_2015_md_xenolith_norm,786.959610982067,1018.7372990097317,8181.540000000001,3278.511089420807,44464.46446446442,12126.259819819808,832.3458825088638,13559.462522522517,853.2038272905362,49719.719719719695,0.06269407463087157,0.06041949313330457,0.05975817905015053,3.460294977596374,12.057702849951394,12.09747091766554,12.097533260458011,12.097533260458011
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,30.0,mackwell_1998_maryland_diabase_norm,786.959610982067,1018.7372990097317,8181.540000000001,3331.2465932491073,36506.50650650651,9955.981441441441,805.1921712983664,12808.737297297308,841.987934823912,46966.966966967004,0.06269407463087157,0.06041949313330457,0.07344584607381573,3.480604516227667,9.013322047856848,9.054551143802296,9.055010568422013,9.055010568422013
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,100.0,sammon_2021_lower_crust_norm,786.959610982067,1018.7372990097317,8181.540000000001,3245.3472228898413,48068.06806806816,13109.027387387414,846.3976519748433,13163.62558558561,847.2103974333048,48268.26826826836,0.06269407463087157,0.06041949313330457,0.020910980086288892,3.4149310303257154,14.514320350668683,14.689979987879568,14.69060304437998,14.69060304437998
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,100.0,sammon_2021_deep_crust_norm,786.959610982067,1018.7372990097317,8181.540000000001,3132.6017833362866,85000.0,30000.0,1018.7305564878653,13723.257117117157,855.735805414412,50320.32032032046,0.06269407463087157,0.06041949313330457,nan,3.3294832734881523,18.685279024147725,19.21306610083883,19.21561297196027,19.21561297196027
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,100.0,hacker_2015_md_xenolith_norm,786.959610982067,1018.7372990097317,8181.540000000001,3278.511089420807,44014.0140140139,12003.413873873842,830.6663690046765,13190.924684684669,847.6180372709163,48368.36836836831,0.06269407463087157,0.06041949313330457,0.06123945291716024,3.46035873813454,15.14245985787691,15.27396568040601,15.276168746420032,15.276168746420032
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,100.0,mackwell_1998_maryland_diabase_norm,786.959610982067,1018.7372990097317,8181.540000000001,3331.2465932491073,36106.10610610614,9846.785045045057,803.9669809994938,12508.447207207233,837.680404131017,45865.86586586596,0.06269407463087157,0.06041949313330457,0.07447821044150271,3.480817496461647,10.865536307114336,10.982679206083418,10.984125610472635,10.984125610472635
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,300.0,sammon_2021_lower_crust_norm,786.959610982067,1018.7372990097317,8181.540000000001,3245.3472228898413,47517.51751751735,12958.882342342298,844.1800207283925,12999.830990990944,844.7822961313722,47667.66766766749,0.06269407463087157,0.06041949313330457,0.02106971948896262,3.4149378851436345,17.17646097483516,17.636082742972434,17.63652630954651,17.63652630954651
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,300.0,sammon_2021_deep_crust_norm,786.959610982067,1018.7372990097317,8181.540000000001,3132.6017833362866,85000.0,30000.0,1018.7305565013517,13532.163423423366,852.7847869404175,49619.61961961941,0.06269407463087157,0.06041949313330457,nan,3.329485397714689,22.58563583084291,23.86085638200594,23.874589975473683,23.874589975473683
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,300.0,hacker_2015_md_xenolith_norm,786.959610982067,1018.7372990097317,8181.540000000001,3278.511089420807,43863.86386386385,11962.465225225222,830.1103311686345,13027.130090090095,845.18486764784,47767.767767767786,0.06269407463087157,0.06041949313330457,0.061881119309458,3.4603793913840257,18.01332093593426,18.358134028329786,18.36209051972375,18.36209051972375
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,300.0,mackwell_1998_maryland_diabase_norm,786.959610982067,1018.7372990097317,8181.540000000001,3331.2465932491073,35955.95595595586,9805.836396396371,803.5110193983602,12385.601261261238,835.9477298621692,45415.41541541532,0.06269407463087157,0.06041949313330457,0.07485034790203268,3.480894799877943,12.58996364661392,12.772692455715092,12.773690359971758,12.773690359971758
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,1000.0,sammon_2021_lower_crust_norm,786.959610982067,1018.7372990097317,8181.540000000001,3245.3472228898413,46966.96696696688,12808.737297297275,841.9879348176662,12931.58324324323,843.7795595950475,47417.417417417375,0.06269407463087157,0.06041949313330457,0.021003778192262876,3.414940152172373,19.847053881219004,20.73074050540468,20.735872000658382,20.735872000658382
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,1000.0,sammon_2021_deep_crust_norm,786.959610982067,1018.7372990097317,8181.540000000001,3132.6017833362866,85000.0,30000.0,1018.7305564869662,13436.61657657662,851.3247957219224,49269.269269269425,0.06269407463087157,0.06041949313330457,nan,3.329485496105851,26.468655376013793,28.93758075985194,28.961484637483373,28.961484637483373
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,1000.0,hacker_2015_md_xenolith_norm,786.959610982067,1018.7372990097317,8181.540000000001,3278.511089420807,43813.81381381394,11948.815675675713,829.9254064083873,12958.882342342376,844.1800200824031,47517.51751751764,0.06269407463087157,0.06041949313330457,0.06222010091705485,3.4603848546937463,20.938093449527386,21.620167167274772,21.624190880016005,21.624190880016005
transitional-3,85000.0,30000.0,80000.0,1.75e-06,10500.0,3.0,283.15,1603.15,1000.0,mackwell_1998_maryland_diabase_norm,786.959610982067,1018.7372990097317,8181.540000000001,3331.2465932491073,35905.90590590589,9792.186846846844,803.3594537837807,12331.003063063044,835.1830772809735,45215.21521521515,0.06269407463087157,0.06041949313330457,0.07504099428826992,3.4809218395121335,14.311329686490893,14.570170752250782,14.576488456022547,14.576488456022547
cold-1,92500.0,30000.0,80000.0,1.7e-06,10000.0,3.0,283.15,1603.15,0.01,sammon_2021_lower_crust_norm,746.7268955651923,963.4805966918177,8181.540000000001,3264.284189619918,85000.0,30000.0,963.4742912084226,nan,nan,nan,0.0579731496106038,0.05648695752016866,nan,3.3124698917666335,1.0730723222274996,1.073139893485803,1.0731401317078728,1.0731401317078728
cold-1,92500.0,30000.0,80000.0,1.7e-06,10000.0,3.0,283.15,1603.15,0.01,sammon_2021_deep_crust_norm,746.7268955651923,963.4805966918177,8181.540000000001,3154.520746858635,85000.0,30000.0,963.4742912084226,nan,nan,nan,0.0579731496106038,0.05648695752016866,nan,3.2119596314454535,1.2723238034774338,1.272416221442914,1.272416500610352,1.272416500610352
cold-1,92500.0,30000.0,80000.0,1.7e-06,10000.0,3.0,283.15,1603.15,0.01,hacker_2015_md_xenolith_norm,746.7268955651923,963.4805966918177,8181.540000000001,3304.10757259515,85000.0,30000.0,963.4742912084228,nan,nan,nan,0.0579731496106038,0.05648695752016866,nan,3.3544863186655123,1.1385230328051468,1.1386923201415269,1.1386924586099934,1.1386924586099934
cold-1,92500.0,30000.0,80000.0,1.7e-06,10000.0,3.0,283.15,1603.15,0.01,mackwell_1998_maryland_diabase_norm,746.7268955651923,963.4805966918177,8181.540000000001,3355.9833921047307,77397.3973973973,21107.6634234234,947.3305673376292,nan,nan,nan,0.0579731496106038,0.05648695752016866,0.0008888446305532509,3.4000134377527518,0.9790175959094517,0.9790838268655992,0.9790849315598374,0.9790849315598374
cold-1,92500.0,30000.0,80000.0,1.7e-06,10000.0,3.0,283.15,1603.15,0.03,sammon_2021_lower_crust_norm,746.7268955651923,963.4805966918177,8181.540000000001,3264.284189619918,85000.0,30000.0,963.474291957488,nan,nan,nan,0.0579731496106038,0.05648695752016866,nan,3.3296386730690584,1.4827926611503541,1.4829676263651668,1.4829703912126666,1.4829703912126666
cold-1,92500.0,30000.0,80000.0,1.7e-06,10000.0,3.0,283.15,1603.15,0.03,sammon_2021_deep_crust_norm,746.7268955651923,963.4805966918177,8181.540000000001,3154.520746858635,85000.0,30000.0,963.4742912084226,nan,nan,nan,0.0579731496106038,0.05648695752016866,nan,3.2302035572871417,1.7387548114680726,1.7389282595314568,1.7389309069125796,1.7389309069125796
cold-1,92500.0,30000.0,80000.0,1.7e-06,10000.0,3.0,283.15,1603.15,0.03,hacker_2015_md_xenolith_norm,746.7268955651923,963.4805966918177,8181.540000000001,3304.10757259515,85000.0,30000.0,963.474291206021,nan,nan,nan,0.0579731496106038,0.05648695752016866,nan,3.372640844537076,1.6194423292430984,1.6196513030094264,1.6196527780974526,1.6196527780974526
cold-1,92500.0,30000.0,80000.0,1.7e-06,10000.0,3.0,283.15,1603.15,0.03,mackwell_1998_maryland_diabase_norm,746.7268955651923,963.4805966918177,8181.540000000001,3355.9833921047307,61181.18118118121,16685.20936936938,858.7694283802688,nan,nan,nan,0.0579731496106038,0.05648695752016866,0.007747138204107677,3.4148397187235355,1.3973919037131732,1.3975431404366017,1.3975443160505079,1.3975443160505079
cold-1,92500.0,30000.0,80000.0,1.7e-06,10000.0,3.0,283.15,1603.15,0.1,sammon_2021_lower_crust_norm,746.7268955651923,963.4805966918177,8181.540000000001,3264.284189619918,85000.0,30000.0,963.4742928714539,nan,nan,nan,0.0579731496106038,0.05648695752016866,nan,3.363614186053584,2.174478955530855,2.174582302864761,2.174584666299316,2.174584666299316
cold-1,92500.0,30000.0,80000.0,1.7e-06,10000.0,3.0,283.15,1603.15,0.1,sammon_2021_deep_crust_norm,746.7268955651923,963.4805966918177,8181.540000000001,3154.520746858635,85000.0,30000.0,963.4742928097613,nan,nan,nan,0.0579731496106038,0.05648695752016866,nan,3.26600779774661,2.426326751819643,2.4265951500511633,2.4266087193078523,2.4266087193078523
cold-1,92500.0,30000.0,80000.0,1.7e-06,10000.0,3.0,283.15,1603.15,0.1,hacker_2015_md_xenolith_norm,746.7268955651923,963.4805966918177,8181.540000000001,3304.10757259515,75495.49549549531,20588.98054054049,935.8708590271472,nan,nan,nan,0.0579731496106038,0.05648695752016866,0.004524675423939866,3.407201213831447,2.266552390373834,2.2679214399557086,2.267922316649494,2.267922316649494
cold-1,92500.0,30000.0,80000.0,1.7e-06,10000.0,3.0,283.15,1603.15,0.1,mackwell_1998_maryland_diabase_norm,746.7268955651923,963.4805966918177,8181.540000000001,3355.9833921047307,50420.42042042043,13750.556216216219,811.4423764317355,nan,nan,nan,0.0579731496106038,0.05648695752016866,0.022216768518381638,3.4431031934767495,1.9719086062289464,1.9724073926785402,1.9724268250538122,1.9724268250538122
cold-1,92500.0,30000.0,80000.0,1.7e-06,10000.0,3.0,283.15,1603.15,0.3,sammon_2021_lower_crust_norm,746.7268955651923,963.4805966918177,8181.540000000001,3264.284189619918,78298.29829829848,21353.355315315366,952.85836588475,nan,nan,nan,0.0579731496106038,0.05648695752016866,0.0015764011947207177,3.4013555816628527,3.2236591373369228,3.224039033027871,3.224040400149118,3.224040400149118
cold-1,92500.0,30000.0,80000.0,1.7e-06,10000.0,3.0,283.15,1603.15,0.3,sammon_2021_deep_crust_norm,746.7268955651923,963.4805966918177,8181.540000000001,3154.520746858635,85000.0,30000.0,963.4742912084223,nan,nan,nan,0.0579731496106038,0.05648695752016866,nan,3.3090182301156426,3.6077296527482794,3.608780666696985,3.60880187827321,3.60880187827321
cold-1,92500.0,30000.0,80000.0,1.7e-06,10000.0,3.0,283.15,1603.15,0.3,hacker_2015_md_xenolith_norm,746.7268955651923,963.4805966918177,8181.540000000001,3304.10757259515,60580.58058058048,16521.41477477475,855.887445594009,nan,nan,nan,0.0579731496106038,0.05648695752016866,0.025313787934687117,3.445638661510808,3.2717040653387506,3.272274263888427,3.272351122505539,3.272351122505539
cold-1,92500.0,30000.0,80000.0,1.7e-06,10000.0,3.0,283.15,1603.15,0.3,mackwell_1998_maryland_diabase_norm,746.7268955651923,963.4805966918177,8181.540000000001,3355.9833921047307,39559.55955955957,10788.60396396397,772.9296449812699,20643.578738738743,937.0637291510294,75695.6956956957,0.0579731496106038,0.05648695752016866,0.03709123853140793,3.472327510106711,2.726848094901096,2.727096866155541,2.7271067517714718,2.7271067517714718
cold-1,92500.0,30000.0,80000.0,1.7e-06,10000.0,3.0,283.15,1603.15,1.0,sammon_2021_lower_crust_norm,746.7268955651923,963.4805966918177,8181.540000000001,3264.284189619918,62382.382382382464,17012.79855855858,864.6187161157045,17517.831891891914,873.8591830282419,64234.2342342343,0.0579731496106038,0.05648695752016866,0.014704760116866424,3.4205798539575993,4.773282549753901,4.777191810708457,4.777415572975535,4.777415572975535
cold-1,92500.0,30000.0,80000.0,1.7e-06,10000.0,3.0,283.15,1603.15,1.0,sammon_2021_deep_crust_norm,746.7268955651923,963.4805966918177,8181.540000000001,3154.520746858635,85000.0,30000.0,963.474291208414,18459.65081081079,891.8134559994137,67687.68768768759,0.0579731496106038,0.05648695752016866,nan,3.335132281434194,5.460231176520469,5.464861703975305,5.464912265633604,5.464912265633604
cold-1,92500.0,30000.0,80000.0,1.7e-06,10000.0,3.0,283.15,1603.15,1.0,hacker_2015_md_xenolith_norm,746.7268955651923,963.4805966918177,8181.540000000001,3304.10757259515,51371.37137137136,14009.897657657653,815.2571293474999,17531.481441441436,874.1126767158114,64284.28428428426,0.0579731496106038,0.05648695752016866,0.04568909243108897,3.46538534925435,4.868343635115788,4.871992691396901,4.872038373680063,4.872038373680063
