|6.6.6
hacker_2015_md_xenolith_norm_2.tab
2
T(K)
573.14999999999998
6.2893081761006293
160
P(bar)
5000.0000000000000
125.78616352201257
160
3
T(K) P(bar) rho,kg/m3
912.773 5125.79 2989.84
919.062 5125.79 2989.42
925.351 5125.79 2989.00
931.641 5125.79 2988.57
937.930 5125.79 2988.15
944.219 5125.79 2987.72
950.508 5125.79 2987.30
956.798 5125.79 2986.88
963.087 5125.79 2986.45
969.376 5125.79 2986.03
975.666 5125.79 2985.61
981.955 5125.79 2985.19
988.244 5125.79 2984.77
994.534 5125.79 2984.35
1000.82 5125.79 2983.92
1007.11 5125.79 2983.50
1013.40 5125.79 2983.08
1019.69 5125.79 2982.66
1025.98 5125.79 2982.24
1032.27 5125.79 2981.83
1038.56 5125.79 2981.41
1044.85 5125.79 2980.99
1051.14 5125.79 2980.57
1057.43 5125.79 2980.15
1063.72 5125.79 2979.73
1070.01 5125.79 2979.32
1076.29 5125.79 2978.90
1082.58 5125.79 2978.48
1088.87 5125.79 2978.07
1095.16 5125.79 2977.65
1101.45 5125.79 2977.24
1107.74 5125.79 2976.82
1114.03 5125.79 2976.41
1120.32 5125.79 2976.00
1126.61 5125.79 2975.58
1132.90 5125.79 2975.17
1139.19 5125.79 2974.76
1145.48 5125.79 2974.35
1151.77 5125.79 2973.93
1158.06 5125.79 2973.52
1164.34 5125.79 2973.11
1170.63 5125.79 2972.71
1176.92 5125.79 2972.30
1183.21 5125.79 2971.89
1189.50 5125.79 2971.48
1195.79 5125.79 2971.07
1202.08 5125.79 2970.67
1208.37 5125.79 2970.26
1214.66 5125.79 2969.86
1220.95 5125.79 2969.45
1227.24 5125.79 2969.05
1233.53 5125.79 2968.65
1239.82 5125.79 2968.25
1246.11 5125.79 2967.84
1252.40 5125.79 2967.45
1258.68 5125.79 2967.04
1264.97 5125.79 2966.65
1271.26 5125.79 2966.25
1277.55 5125.79 2965.85
1283.84 5125.79 2965.46
1290.13 5125.79 2965.06
1296.42 5125.79 2964.67
1302.71 5125.79 2964.28
1309.00 5125.79 2963.88
1315.29 5125.79 2963.49
1321.58 5125.79 2963.10
1327.87 5125.79 2962.71
1334.16 5125.79 2962.33
1340.45 5125.79 2961.94
1346.73 5125.79 2961.55
1353.02 5125.79 2961.17
1359.31 5125.79 2960.79
1365.60 5125.79 2960.40
1371.89 5125.79 2960.02
1378.18 5125.79 2959.64
1384.47 5125.79 2959.27
1390.76 5125.79 2958.89
1397.05 5125.79 2958.51
1403.34 5125.79 2958.14
1409.63 5125.79 2957.77
1415.92 5125.79 2957.39
1422.21 5125.79 2957.02
1428.50 5125.79 2956.65
1434.79 5125.79 2956.28
1441.07 5125.79 2955.92
1447.36 5125.79 2955.55
1453.65 5125.79 2955.19
1459.94 5125.79 2954.83
1466.23 5125.79 2954.47
1472.52 5125.79 2954.11
1478.81 5125.79 2953.75
1485.10 5125.79 2953.33
1491.39 5125.79 2952.70
1497.68 5125.79 2952.08
1503.97 5125.79 2951.45
1510.26 5125.79 2950.82
1516.55 5125.79 2950.18
1522.84 5125.79 2949.55
1529.12 5125.79 2948.97
1535.41 5125.79 2948.28
1541.70 5125.79 2947.64
1547.99 5125.79 2946.99
1554.28 5125.79 2946.35
1560.57 5125.79 2945.70
1566.86 5125.79 2945.05
1573.15 5125.79 2944.40
573.150 5251.57 3304.33
579.439 5251.57 3303.27
585.729 5251.57 3302.15
592.018 5251.57 3300.95
598.307 5251.57 3299.67
604.597 5251.57 3298.30
610.886 5251.57 3296.82
617.175 5251.57 3295.21
623.464 5251.57 3293.46
629.754 5251.57 3291.52
636.043 5251.57 3289.36
642.332 5251.57 3286.93
648.622 5251.57 3284.14
654.911 5251.57 3280.89
661.200 5251.57 3276.98
667.490 5251.57 3272.11
673.779 5251.57 3265.64
680.068 5251.57 3255.94
686.358 5251.57 3084.73
692.647 5251.57 3069.87
698.936 5251.57 3053.79
705.225 5251.57 3036.34
