|6.6.6
xu_2008_pyrolite_2.tab
2
T(K)
773.14999999999998
3.1446540880503151
160
P(bar)
5000.0000000000000
125.78616352201257
160
3
T(K) P(bar) rho,kg/m3
858.056 5125.79 3229.93
861.200 5125.79 3229.65
864.345 5125.79 3229.38
867.490 5125.79 3229.11
870.634 5125.79 3228.83
873.779 5125.79 3228.56
876.924 5125.79 3228.29
880.068 5125.79 3228.01
883.213 5125.79 3227.74
886.358 5125.79 3227.47
889.502 5125.79 3227.19
892.647 5125.79 3226.92
895.792 5125.79 3226.65
898.936 5125.79 3226.37
902.081 5125.79 3226.10
905.225 5125.79 3225.83
908.370 5125.79 3225.55
911.515 5125.79 3225.28
914.659 5125.79 3225.01
917.804 5125.79 3224.73
920.949 5125.79 3224.46
924.093 5125.79 3224.19
927.238 5125.79 3223.91
930.383 5125.79 3223.64
933.527 5125.79 3223.37
936.672 5125.79 3223.09
939.817 5125.79 3222.82
942.961 5125.79 3222.55
946.106 5125.79 3222.27
949.251 5125.79 3222.00
952.395 5125.79 3221.73
955.540 5125.79 3221.45
958.685 5125.79 3221.18
961.829 5125.79 3220.91
964.974 5125.79 3220.63
968.119 5125.79 3220.36
971.263 5125.79 3220.09
974.408 5125.79 3219.81
977.553 5125.79 3219.54
980.697 5125.79 3219.27
983.842 5125.79 3219.00
986.986 5125.79 3218.72
990.131 5125.79 3218.45
993.276 5125.79 3218.18
996.420 5125.79 3217.90
999.565 5125.79 3217.63
1002.71 5125.79 3217.36
1005.85 5125.79 3217.08
1009.00 5125.79 3216.81
1012.14 5125.79 3216.54
1015.29 5125.79 3216.27
1018.43 5125.79 3215.99
1021.58 5125.79 3215.72
1024.72 5125.79 3215.45
1027.87 5125.79 3215.18
1031.01 5125.79 3214.90
1034.16 5125.79 3214.63
1037.30 5125.79 3214.36
1040.45 5125.79 3214.09
1043.59 5125.79 3213.82
1046.73 5125.79 3213.54
1049.88 5125.79 3213.27
1053.02 5125.79 3213.00
1056.17 5125.79 3212.73
1059.31 5125.79 3212.46
1062.46 5125.79 3212.18
1065.60 5125.79 3211.91
1068.75 5125.79 3211.64
1071.89 5125.79 3211.37
1075.04 5125.79 3211.10
1078.18 5125.79 3210.83
1081.33 5125.79 3210.56
1084.47 5125.79 3210.29
1087.62 5125.79 3210.02
1090.76 5125.79 3209.75
1093.90 5125.79 3209.48
1097.05 5125.79 3209.21
1100.19 5125.79 3208.94
1103.34 5125.79 3208.67
1106.48 5125.79 3208.40
1109.63 5125.79 3208.13
1112.77 5125.79 3207.86
1115.92 5125.79 3207.59
1119.06 5125.79 3207.32
1122.21 5125.79 3207.05
1125.35 5125.79 3206.78
1128.50 5125.79 3206.51
1131.64 5125.79 3206.24
1134.79 5125.79 3205.98
1137.93 5125.79 3205.71
1141.07 5125.79 3205.44
1144.22 5125.79 3205.17
1147.36 5125.79 3204.91
1150.51 5125.79 3204.64
1153.65 5125.79 3204.37
1156.80 5125.79 3204.11
1159.94 5125.79 3203.84
1163.09 5125.79 3203.57
1166.23 5125.79 3203.31
1169.38 5125.79 3203.04
1172.52 5125.79 3202.78
1175.67 5125.79 3202.51
1178.81 5125.79 3202.25
1181.96 5125.79 3201.98
1185.10 5125.79 3201.72
1188.24 5125.79 3201.46
1191.39 5125.79 3201.19
1194.53 5125.79 3200.93
1197.68 5125.79 3200.67
1200.82 5125.79 3200.40
1203.97 5125.79 3200.14
1207.11 5125.79 3199.88
1210.26 5125.79 3199.62
1213.40 5125.79 3199.36
1216.55 5125.79 3199.10
1219.69 5125.79 3198.84
1222.84 5125.79 3198.58
1225.98 5125.79 3198.32
1229.12 5125.79 3198.06
1232.27 5125.79 3197.80
1235.41 5125.79 3197.54
1238.56 5125.79 3197.29
1241.70 5125.79 3197.03
1244.85 5125.79 3196.77
1247.99 5125.79 3196.52
1251.14 5125.79 3196.26
1254.28 5125.79 3196.01
1257.43 5125.79 3195.75
1260.57 5125.79 3195.50
1263.72 5125.79 3195.24
1266.86 5125.79 3194.99
1270.01 5125.79 3194.74
1273.15 5125.79 3194.49
773.150 5251.57 3237.77
776.295 5251.57 3237.50
779.439 5251.57 3237.23
782.584 5251.57 3236.96
785.729 5251.57 3236.69
788.873 5251.57 3236.41
792.018 5251.57 3236.14
795.163 5251.57 3235.87
798.307 5251.57 3235.60
801.452 5251.57 3235.33
804.597 5251.57 3235.06
807.741 5251.57 3234.78
810.886 5251.57 3234.51
814.031 5251.57 3234.24
817.175 5251.57 3233.97
820.320 5251.57 3233.70
823.464 5251.57 3233.43
826.609 5251.57 3233.15
829.754 5251.57 3232.88
832.898 5251.57 3232.61
836.043 5251.57 3232.34
839.188 5251.57 3232.06
842.332 5251.57 3231.79
845.477 5251.57 3231.52
848.622 5251.57 3231.25
851.766 5251.57 3230.98
854.911 5251.57 3230.70
858.056 5251.57 3230.43
