|6.6.6
mackwell_1998_maryland_diabase_2.tab
2
T(K)
573.14999999999998
6.2893081761006293
160
P(bar)
5000.0000000000000
125.78616352201257
160
3
T(K) P(bar) rho,kg/m3
736.672 5125.79 3048.43
742.961 5125.79 3047.82
749.251 5125.79 3047.22
755.540 5125.79 3046.71
761.829 5125.79 3046.23
768.119 5125.79 3045.74
774.408 5125.79 3045.25
780.697 5125.79 3044.77
786.986 5125.79 3044.28
793.276 5125.79 3043.80
799.565 5125.79 3043.31
805.854 5125.79 3042.82
812.144 5125.79 3042.33
818.433 5125.79 3041.83
824.722 5125.79 3041.34
831.012 5125.79 3040.85
837.301 5125.79 3040.35
843.590 5125.79 3039.86
849.880 5125.79 3039.36
856.169 5125.79 3038.86
862.458 5125.79 3038.36
868.747 5125.79 3037.86
875.037 5125.79 3037.36
881.326 5125.79 3036.86
887.615 5125.79 3036.35
893.905 5125.79 3035.85
900.194 5125.79 3035.34
906.483 5125.79 3034.84
912.773 5125.79 3034.33
919.062 5125.79 3033.83
925.351 5125.79 3033.37
931.641 5125.79 3032.92
937.930 5125.79 3032.47
944.219 5125.79 3032.02
950.508 5125.79 3031.57
956.798 5125.79 3031.12
963.087 5125.79 3030.67
969.376 5125.79 3030.21
975.666 5125.79 3029.77
981.955 5125.79 3029.32
988.244 5125.79 3028.87
994.534 5125.79 3028.43
1000.82 5125.79 3027.98
1007.11 5125.79 3027.53
1013.40 5125.79 3027.08
1019.69 5125.79 3026.64
1025.98 5125.79 3026.19
1032.27 5125.79 3025.74
1038.56 5125.79 3025.29
1044.85 5125.79 3024.84
1051.14 5125.79 3024.40
1057.43 5125.79 3023.95
1063.72 5125.79 3023.50
1070.01 5125.79 3023.05
1076.29 5125.79 3022.60
1082.58 5125.79 3022.16
1088.87 5125.79 3021.71
1095.16 5125.79 3021.26
1101.45 5125.79 3020.81
1107.74 5125.79 3020.36
1114.03 5125.79 3019.91
1120.32 5125.79 3019.47
1126.61 5125.79 3019.02
1132.90 5125.79 3018.57
1139.19 5125.79 3018.12
1145.48 5125.79 3017.67
1151.77 5125.79 3017.23
1158.06 5125.79 3016.78
1164.34 5125.79 3016.33
1170.63 5125.79 3015.88
1176.92 5125.79 3015.43
1183.21 5125.79 3014.98
1189.50 5125.79 3014.54
1195.79 5125.79 3014.09
1202.08 5125.79 3013.64
1208.37 5125.79 3013.19
1214.66 5125.79 3012.75
1220.95 5125.79 3012.30
1227.24 5125.79 3011.85
1233.53 5125.79 3011.40
1239.82 5125.79 3010.96
1246.11 5125.79 3010.51
1252.40 5125.79 3010.06
1258.68 5125.79 3009.61
1264.97 5125.79 3009.17
1271.26 5125.79 3008.72
1277.55 5125.79 3008.27
1283.84 5125.79 3007.83
1290.13 5125.79 3007.38
1296.42 5125.79 3006.93
1302.71 5125.79 3006.49
1309.00 5125.79 3006.04
1315.29 5125.79 3005.60
1321.58 5125.79 3005.15
1327.87 5125.79 3004.71
1334.16 5125.79 3004.26
1340.45 5125.79 3003.81
1346.73 5125.79 3003.37
1353.02 5125.79 3002.92
1359.31 5125.79 3002.48
1365.60 5125.79 3002.03
1371.89 5125.79 3001.59
1378.18 5125.79 3001.14
1384.47 5125.79 3000.70
1390.76 5125.79 3000.25
1397.05 5125.79 2999.81
1403.34 5125.79 2999.37
1409.63 5125.79 2998.92
1415.92 5125.79 2998.48
1422.21 5125.79 2998.03
1428.50 5125.79 2997.59
1434.79 5125.79 2997.14
1441.07 5125.79 2996.70
1447.36 5125.79 2996.25
1453.65 5125.79 2995.81
1459.94 5125.79 2995.36
1466.23 5125.79 2994.92
1472.52 5125.79 2994.48
1478.81 5125.79 2994.03
1485.10 5125.79 2993.59
1491.39 5125.79 2993.14
1497.68 5125.79 2992.69
1503.97 5125.79 2992.25
1510.26 5125.79 2991.80
1516.55 5125.79 2991.36
1522.84 5125.79 2990.91
1529.12 5125.79 2990.46
1535.41 5125.79 2990.01
1541.70 5125.79 2989.57
1547.99 5125.79 2989.12
1554.28 5125.79 2988.67
1560.57 5125.79 2988.22
1566.86 5125.79 2987.77
1573.15 5125.79 2987.32
573.150 5251.57 3339.83
579.439 5251.57 3338.77
585.729 5251.57 3337.65
592.018 5251.57 3336.45
598.307 5251.57 3335.18
604.597 5251.57 3333.80
610.886 5251.57 3332.31
617.175 5251.57 3330.69
623.464 5251.57 3328.91
629.754 5251.57 3326.97
636.043 5251.57 3324.78
642.332 5251.57 3322.31
648.622 5251.57 3319.46
654.911 5251.57 3316.14
661.200 5251.57 3312.16
667.490 5251.57 3307.14
673.779 5251.57 3300.53
680.068 5251.57 3280.45
686.358 5251.57 3170.63
692.647 5251.57 3155.68
698.936 5251.57 3139.46
705.225 5251.57 3121.80
711.515 5251.57 3102.51
717.804 5251.57 3081.36
724.093 5251.57 3058.08
730.383 5251.57 3049.53
736.672 5251.57 3048.93
742.961 5251.57 3048.34
749.251 5251.57 3047.73
755.540 5251.57 3047.17
761.829 5251.57 3046.69
768.119 5251.57 3046.20
774.408 5251.57 3045.72
780.697 5251.57 3045.23
786.986 5251.57 3044.75
793.276 5251.57 3044.26
799.565 5251.57 3043.77
805.854 5251.57 3043.28
812.144 5251.57 3042.79
818.433 5251.57 3042.30
824.722 5251.57 3041.80
831.012 5251.57 3041.31
837.301 5251.57 3040.82
843.590 5251.57 3040.32
849.880 5251.57 3039.82
