setting,L0,z0,z1,As,hr0,k,Ts,Tlab,Da,composition,T0,T1,P0,rho0,critical_depth,critical_pressure,critical_temperature,plag_out_pressure,plag_out_temperature,plag_out_depth,qs0,qs1,effective_delta_rho,max_rho,max_densification_rate_1Myr,max_densification_rate_100kyr,max_densification_rate_50kyr,max_densification_rate_10kyr
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,0.1,si57_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,2909.4306322505363,85000.0,30000.0,1293.96208621351,nan,nan,nan,0.09194390774252162,0.0801837539800576,nan,3.1408474754804594,7.346367690135215,7.349525471589219,7.3495866483393515,7.3495866483393515
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,0.1,si58_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,2891.3503900959095,85000.0,30000.0,1293.96208621351,nan,nan,nan,0.09194390774252162,0.0801837539800576,nan,3.114727655024753,7.0882392716107505,7.089873846743201,7.089884022247379,7.089884022247379
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,0.3,si50_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,3198.841156795822,62932.93293293296,17162.943603603613,1183.1139337910683,nan,nan,nan,0.09194390774252162,0.0801837539800576,0.03643017528676508,3.4200247013146687,6.25869636911885,6.260108072980127,6.260138366341675,6.260138366341675
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,0.3,si51_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,3104.582974173026,73393.3933933934,20015.69945945946,1247.9128135321905,nan,nan,nan,0.09194390774252162,0.0801837539800576,0.014461095930982415,3.3823797596659495,7.621768317175386,7.6414125837663,7.641519943934308,7.641519943934308
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,0.3,si52_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,3024.0716071500706,85000.0,30000.0,1293.9620862135098,nan,nan,nan,0.09194390774252162,0.0801837539800576,nan,3.348917197789647,10.44763000565452,10.450831491677047,10.450929316551854,10.450929316551854
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,0.3,si53_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,2985.6155199423015,85000.0,30000.0,1293.9620862135098,nan,nan,nan,0.09194390774252162,0.0801837539800576,nan,3.319768615786824,10.342868253244951,10.347563084400981,10.347658102952114,10.347658102952114
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,0.3,si54_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,2966.5843533161305,85000.0,30000.0,1293.9620862135102,nan,nan,nan,0.09194390774252162,0.0801837539800576,nan,3.291692170011917,9.99474255981597,10.004903798334439,10.00491497770347,10.00491497770347
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,0.3,si55_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,2947.1703574165967,85000.0,30000.0,1293.9620862135098,nan,nan,nan,0.09194390774252162,0.0801837539800576,nan,3.2629573339149376,9.647627023394747,9.656539002405234,9.656626558828837,9.656626558828837
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,0.3,si56_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,2927.9826229248374,85000.0,30000.0,1293.9620862135098,nan,nan,nan,0.09194390774252162,0.0801837539800576,nan,3.2341503234297377,9.29250021770266,9.297342600566411,9.29735140955894,9.29735140955894
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,0.3,si57_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,2909.4306322505363,85000.0,30000.0,1293.96208621351,nan,nan,nan,0.09194390774252162,0.0801837539800576,nan,3.2057330704902496,8.926827250284864,8.929673065576651,8.929738959823204,8.929738959823204
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,0.3,si58_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,2891.3503900959095,85000.0,30000.0,1293.9620862135102,nan,nan,nan,0.09194390774252162,0.0801837539800576,nan,3.177413200493412,8.548029747143856,8.550537907381493,8.550547926445367,8.550547926445367
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,1.0,si50_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,3198.841156795822,57127.12712712715,15579.595855855863,1151.4403531579103,nan,nan,nan,0.09194390774252162,0.0801837539800576,0.049814198514764554,3.44725488199272,6.930567146019112,6.934917539981018,6.9349503957621454,6.9349503957621454
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,1.0,si51_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,3104.582974173026,65435.43543543549,17845.4210810811,1197.711118733357,nan,nan,nan,0.09194390774252162,0.0801837539800576,0.03596652643442044,3.4181042684685052,8.898984480273885,8.902517373214245,8.902605579797495,8.902605579797495
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,1.0,si52_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,3024.0716071500706,71241.2412412412,19428.76882882882,1233.7684762324202,nan,nan,nan,0.09194390774252162,0.0801837539800576,0.018522478376455907,3.389008062276331,11.719105678836364,11.758456927152366,11.758570644463921,11.758570644463921
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,1.0,si53_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,2985.6155199423015,85000.0,30000.0,1293.9620862135102,nan,nan,nan,0.09194390774252162,0.0801837539800576,0.0007218254175266381,3.359982118747709,12.579867211847905,12.594399426798168,12.594442303574418,12.594442303574418
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,1.0,si54_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,2966.5843533161305,85000.0,30000.0,1293.96208621351,nan,nan,nan,0.09194390774252162,0.0801837539800576,nan,3.331184050094624,12.05593895291167,12.070990500538537,12.07105266022319,12.07105266022319
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,1.0,si55_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,2947.1703574165967,85000.0,30000.0,1293.96208621351,nan,nan,nan,0.09194390774252162,0.0801837539800576,nan,3.3013272012635033,11.536828640987299,11.550511398446751,11.550815514985146,11.550815514985146
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,1.0,si56_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,2927.9826229248374,85000.0,30000.0,1293.96208621351,nan,nan,nan,0.09194390774252162,0.0801837539800576,nan,3.270993316767688,11.026306995994668,11.039218002566448,11.039278454646995,11.039278454646995
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,1.0,si57_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,2909.4306322505363,85000.0,30000.0,1293.9620862135102,nan,nan,nan,0.09194390774252162,0.0801837539800576,nan,3.240684310509949,10.528290363999897,10.540216087585021,10.54025094515647,10.54025094515647
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,1.0,si58_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,2891.3503900959095,85000.0,30000.0,1293.96208621351,nan,nan,nan,0.09194390774252162,0.0801837539800576,nan,3.2101225120913783,10.036212498554644,10.047286088971617,10.047312206666978,10.047312206666978
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,3.0,si50_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,3198.841156795822,57577.57757757758,15702.441801801802,1153.7881689506503,20029.34900900901,1248.2467600786022,73443.44344344344,0.09194390774252162,0.0801837539800576,0.06443667095625383,3.459996808462794,8.300299152288115,8.31049512803603,8.310613458520812,8.310613458520812
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,3.0,si51_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,3104.582974173026,62632.632632632616,17081.046306306303,1181.4005180932918,20452.48504504505,1258.7120212399695,74994.99499499501,0.09194390774252162,0.0801837539800576,0.04795172998029584,3.4338496765746696,11.10514355574299,11.116751003057232,11.116798161286992,11.116798161286992
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,3.0,si52_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,3024.0716071500706,67837.83783783781,18500.599459459452,1212.2598672121371,20875.62108108106,1269.3960614163886,76546.54654654647,0.09194390774252162,0.0801837539800576,0.03112582111703735,3.40725894382154,14.492999002823089,14.818694771069119,14.82305724278805,14.82305724278805
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,3.0,si53_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,2985.6155199423015,73293.29329329325,19988.40036036035,1247.2456034125998,21298.75711711712,1280.2988807412785,78098.0980980981,0.09194390774252162,0.0801837539800576,0.01399060028686754,3.380129992291333,17.983737120599784,18.03530055449061,18.03591233818292,18.03591233818292
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,3.0,si54_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,2966.5843533161305,85000.0,30000.0,1293.9620862134996,21749.192252252225,1292.1455142581672,79749.74974974965,0.09194390774252162,0.0801837539800576,nan,3.352634380677005,17.235774127122607,17.285171671399155,17.286288574869157,17.286288574869157
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,3.0,si55_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,2947.1703574165967,85000.0,30000.0,1293.9620862132322,nan,nan,nan,0.09194390774252162,0.0801837539800576,nan,3.3235392729026274,16.500805950403326,16.546471028679456,16.546863400951267,16.546863400951267
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,3.0,si56_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,2927.9826229248374,85000.0,30000.0,1293.9620862135082,nan,nan,nan,0.09194390774252162,0.0801837539800576,nan,3.2935872314818893,15.79482429872444,15.837634644923948,15.837938667287895,15.837938667287895
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,3.0,si57_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,2909.4306322505363,85000.0,30000.0,1293.9620862135228,nan,nan,nan,0.09194390774252162,0.0801837539800576,nan,3.2632661894070694,15.1101051601525,15.149381333222657,15.14953100350526,15.14953100350526
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,3.0,si58_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,2891.3503900959095,85000.0,30000.0,1293.96208621351,nan,nan,nan,0.09194390774252162,0.0801837539800576,nan,3.2324451086590678,14.435026295774986,14.468994433814647,14.469208790634807,14.469208790634807
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,10.0,si50_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,3198.841156795822,56926.92692692698,15524.997657657674,1150.4027985724308,19032.931891891927,1224.4669466563741,69789.78978978991,0.09194390774252162,0.0801837539800576,0.0720860337372785,3.4614898923514588,8.096082519351537,8.106173027023736,8.106205253504669,8.106205253504669
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,10.0,si51_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,3104.582974173026,61631.6316316316,16808.05531531531,1175.7483234470053,19387.820180180206,1232.7973704103936,71091.09109109118,0.09194390774252162,0.0801837539800576,0.05646228724296422,3.437036073129564,10.478466162013774,11.189332891628585,11.211222719957107,11.211222719957107
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,10.0,si52_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,3024.0716071500706,66086.08608608608,18022.865225225225,1201.5996126502232,19783.657117117076,1242.270553873709,72542.54254254239,0.09194390774252162,0.0801837539800576,0.03966486886776344,3.4129195594329196,20.058286887625616,20.271896602490024,20.280065238084585,20.280065238084585
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,10.0,si53_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,2985.6155199423015,70740.74074074074,19292.273333333338,1230.539425073102,20179.494054054052,1251.9351975259408,73993.99399399398,0.09194390774252162,0.0801837539800576,0.02266571271409139,3.388776640833618,26.660712867275617,26.91916260576829,26.921466423459282,26.921466423459282
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,10.0,si54_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,2966.5843533161305,76096.09609609592,20752.77513513509,1266.2717052188705,20588.98054054049,1262.1345817679696,75495.49549549531,0.09194390774252162,0.0801837539800576,0.005182324801396381,3.364532462565215,25.561627941089533,25.815712341048055,25.817989247998916,25.817989247998916
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,10.0,si55_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,2947.1703574165967,85000.0,30000.0,1293.962086213539,20998.467027027065,1272.538858382995,76996.99699699714,0.09194390774252162,0.0801837539800576,nan,3.339018379567347,24.490342719473386,24.730605594681485,24.73226998852331,24.73226998852331
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,10.0,si56_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,2927.9826229248374,85000.0,30000.0,1293.9620862135077,21407.953513513476,1283.148026071643,78498.49849849836,0.09194390774252162,0.0801837539800576,nan,3.312213446885432,23.44771135925491,23.670138344468988,23.672033417809722,23.672033417809722
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,10.0,si57_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,2909.4306322505363,85000.0,30000.0,1293.9620862140812,21803.790450450426,1293.5983164850277,79949.94994994985,0.09194390774252162,0.0801837539800576,nan,3.2842925931678835,22.43814278800467,22.63527456885475,22.637598356617808,22.637598356617808
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,10.0,si58_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,2891.3503900959095,85000.0,30000.0,1293.96208621357,nan,nan,nan,0.09194390774252162,0.0801837539800576,nan,3.254849908639129,21.439975246359374,21.60746582389792,21.609015823641865,21.609015823641865
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,30.0,si50_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,3198.841156795822,56726.72672672677,15470.399459459471,1149.3688865154513,18582.496756756656,1214.1153413877018,68138.13813813777,0.09194390774252162,0.0801837539800576,0.07541812119939682,3.461427747087403,9.159946593885143,9.175215663613784,9.177202494415567,9.177202494415567
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,30.0,si51_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,3104.582974173026,61281.281281281066,16712.50846846841,1173.7915689631184,18937.38504504497,1222.2504347347758,69439.43943943917,0.09194390774252162,0.0801837539800576,0.060211447440762476,3.4370345669383804,17.6450600443803,18.139283450981324,18.142228523216716,18.142228523216716
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,30.0,si52_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,3024.0716071500706,65485.48548548566,17859.07063063068,1198.0088677038557,19305.922882882925,1230.8613054476066,70790.79079079095,0.09194390774252162,0.0801837539800576,0.043680990147088906,3.413014014062944,28.19732060801626,28.46063130085141,28.466042338766012,28.466042338766012
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,30.0,si53_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,2985.6155199423015,69689.68968968959,19005.632792792767,1223.8325196849235,19688.110270270245,1239.9663937903033,72192.1921921921,0.09194390774252162,0.0801837539800576,0.026550353373030577,3.3893044339231992,36.76317900574379,37.304278914150466,37.314102614253244,37.314102614253244
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,30.0,si54_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,2966.5843533161305,74094.09409409425,20206.793153153198,1252.6087820412424,20083.947207207235,1249.5848228421944,73643.64364364374,0.09194390774252162,0.0801837539800576,0.008788252204685288,3.3663885597482364,35.24357612522669,35.759116249858934,35.77049897137961,35.77049897137961
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,30.0,si55_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,2947.1703574165967,85000.0,30000.0,1293.9620862133647,20452.485045045043,1258.712023480177,74994.99499499498,0.09194390774252162,0.0801837539800576,nan,3.343371025160196,33.73709084670945,34.23817533042063,34.24818518832951,34.24818518832951
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,30.0,si56_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,2927.9826229248374,85000.0,30000.0,1293.962086213509,20807.373333333282,1267.6580313956433,76296.2962962961,0.09194390774252162,0.0801837539800576,nan,3.320063053240421,32.24367404744332,32.74345238490707,32.75490029665311,32.75490029665311
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,30.0,si57_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,2909.4306322505363,85000.0,30000.0,1293.962086213542,21175.91117117116,1277.1110079949422,77647.64764764761,0.09194390774252162,0.0801837539800576,nan,3.2956590793076743,30.776535012487322,31.285778476786014,31.300296825428106,31.300296825428106
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,30.0,si58_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,2891.3503900959095,85000.0,30000.0,1293.9620862128845,21585.397657657646,1287.8089626534845,79149.1491491491,0.09194390774252162,0.0801837539800576,nan,3.2684231341290113,29.314318772815625,29.838056934763344,29.8553160875827,29.8553160875827
hot-1,55000.0,30000.0,80000.0,2e-06,13000.0,3.0,283.15,1603.15,100.0,si50_norm,1044.0464720227953,1293.9693566065441,8181.540000000001,3198.841156795822,56676.6766766769,15456.74990990997,1149.1109776403653,18364.103963964004,1209.18562298397,67337.33733733749,0.09194390774252162,0.0801837539800576,0.0771073770097549,3.461315492232766,10.190942666246638,11.398380690085228,11.529159555707743,11.529159555707743
